state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Texas,48063,Camp County,3626,1394,5060,2232,0.716600790513834,0.2754940711462450,0.4411067193675890
Texas,48065,Carson County,2779,297,3122,2482,0.8901345291479820,0.09513132607303010,0.795003203074952
Texas,48067,Cass County,11033,2795,13927,8238,0.7922021971709630,0.20068930853737300,0.5915128886335890
Texas,48069,Castro County,1602,466,2083,1136,0.7690830532885260,0.22371579452712400,0.5453672587614020
Texas,48071,Chambers County,17353,3997,21652,13356,0.8014502124515060,0.18460188435248500,0.6168483280990210
Texas,48073,Cherokee County,15101,4210,19508,10891,0.7740926799261840,0.21580889891326600,0.5582837810129180
Texas,48075,Childress County,1943,310,2279,1633,0.8525669153137340,0.13602457218078100,0.7165423431329530
Texas,48077,Clay County,5069,614,5741,4455,0.8829472217383730,0.1069500087092840,0.7759972130290890
Texas,48079,Cochran County,809,177,1000,632,0.809,0.177,0.6320000000000000
Texas,48081,Coke County,1586,178,1779,1408,0.8915120854412590,0.10005621135469400,0.7914558740865660
Texas,48083,Coleman County,3641,451,4124,3190,0.8828806983511150,0.10935984481086300,0.7735208535402520
Texas,48085,Collin County,252318,230945,492216,21373,0.5126164123067920,0.46919441871048500,0.04342199359630730
Texas,48087,Collingsworth County,1048,155,1218,893,0.8604269293924470,0.1272577996715930,0.7331691297208540
Texas,48089,Colorado County,7472,2420,9975,5052,0.7490726817042610,0.24260651629072700,0.5064661654135340
Texas,48091,Comal County,62740,24826,88863,37914,0.7060306314214010,0.27937386763895000,0.4266567637824520
Texas,48093,Comanche County,5177,853,6086,4324,0.8506408149852120,0.14015773907328300,0.7104830759119290
Texas,48095,Concho County,1058,197,1268,861,0.8343848580441640,0.1553627760252370,0.6790220820189270
Texas,48097,Cooke County,15596,3210,18988,12386,0.8213608594902040,0.16905413945649900,0.6523067200337060
Texas,48099,Coryell County,15438,7565,23490,7873,0.6572158365261810,0.3220519369944660,0.3351638995317160
Texas,48101,Cottle County,540,113,662,427,0.8157099697885200,0.17069486404833800,0.6450151057401810
Texas,48103,Crane County,1247,241,1503,1006,0.8296739853626080,0.1603459747172320,0.669328010645376
Texas,48105,Crockett County,1220,344,1574,876,0.7750952986022870,0.21855146124523500,0.5565438373570520
Texas,48107,Crosby County,1396,527,1953,869,0.7147977470558120,0.2698412698412700,0.44495647721454200
Texas,48109,Culberson County,415,438,864,-23,0.48032407407407400,0.5069444444444440,-0.02662037037037040
Texas,48111,Dallam County,1389,197,1609,1192,0.8632691112492230,0.12243629583592300,0.7408328154133000
Texas,48113,Dallas County,307076,598576,921638,-291500,0.3331850466235120,0.6494697484261720,-0.31628470180266000
Texas,48115,Dawson County,2951,808,3789,2143,0.7788334652942730,0.21324887833201400,0.5655845869622590
Texas,48117,Deaf Smith County,3294,1264,4610,2030,0.7145336225596530,0.2741865509761390,0.4403470715835140
Texas,48119,Delta County,2162,403,2592,1759,0.8341049382716050,0.1554783950617280,0.6786265432098770
Texas,48121,Denton County,222480,188695,417964,33785,0.5322946473858990,0.45146232689896700,0.0808323204869319
Texas,48123,DeWitt County,6567,1494,8118,5073,0.8089430894308940,0.18403547671840400,0.6249076127124910
Texas,48125,Dickens County,853,130,988,723,0.8633603238866400,0.13157894736842100,0.7317813765182190
Texas,48127,Dimmit County,1384,2264,3666,-880,0.37752318603382400,0.6175668303327880,-0.24004364429896300
Texas,48129,Donley County,1438,198,1648,1240,0.8725728155339810,0.12014563106796100,0.7524271844660190
Texas,48131,Duval County,2443,2575,5053,-132,0.4834751632693450,0.5095982584603210,-0.026123095190975700
Texas,48133,Eastland County,7237,983,8292,6254,0.8727689339122050,0.11854799807042900,0.7542209358417750
Texas,48135,Ector County,32697,11367,44581,21330,0.733429039276822,0.25497409210201700,0.47845494717480500
Texas,48137,Edwards County,893,168,1066,725,0.8377110694183870,0.1575984990619140,0.6801125703564730
Texas,48139,Ellis County,56717,27565,85493,29152,0.66341103950031,0.32242405811002100,0.34098698139028900
Texas,48141,El Paso County,84331,178126,267215,-93795,0.31559231330576500,0.66660180004865,-0.35100948674288500
Texas,48143,Erath County,13684,2916,16853,10768,0.8119622619118260,0.17302557408176600,0.6389366878300600
Texas,48145,Falls County,4177,1899,6133,2278,0.681069623349095,0.3096363932822440,0.3714332300668510
Texas,48147,Fannin County,12171,2655,15004,9516,0.8111836843508400,0.1769528125833110,0.6342308717675290
Texas,48149,Fayette County,10171,2661,12941,7510,0.7859516266130900,0.20562553125724400,0.5803260953558460
Texas,48151,Fisher County,1448,352,1826,1096,0.7929901423877330,0.1927710843373490,0.6002190580503830
Texas,48153,Floyd County,1584,438,2039,1146,0.7768513977439920,0.2148111819519370,0.562040215792055
Texas,48155,Foard County,445,99,551,346,0.8076225045372050,0.17967332123412000,0.6279491833030850
Texas,48157,Fort Bend County,157718,195552,357514,-37834,0.4411519548884800,0.5469771813131790,-0.10582522642469900
Texas,48159,Franklin County,4161,804,5009,3357,0.83070473148333,0.16051108005589900,0.6701936514274310
Texas,48161,Freestone County,6991,1635,8711,5356,0.8025485018941570,0.18769372058317100,0.6148547813109860
Texas,48163,Frio County,2823,2422,5279,401,0.5347603712824400,0.4587990149649560,0.0759613563174843
Texas,48165,Gaines County,5355,576,5995,4779,0.8932443703085910,0.09608006672226860,0.797164303586322
Texas,48167,Galveston County,93911,58842,155060,35069,0.6056429769121630,0.3794789113891400,0.22616406552302300
Texas,48169,Garza County,1413,231,1653,1182,0.8548094373865700,0.1397459165154270,0.7150635208711430
Texas,48171,Gillespie County,12514,3176,15846,9338,0.7897261138457660,0.2004291303799070,0.5892969834658590
Texas,48173,Glasscock County,611,39,653,572,0.9356814701378250,0.05972434915773350,0.8759571209800920
Texas,48175,Goliad County,3085,877,3988,2208,0.7735707121364090,0.21990972918756300,0.5536609829488470
Texas,48177,Gonzales County,5627,1948,7647,3679,0.7358441218778610,0.25474042108016200,0.4811037007976990
Texas,48179,Gray County,6840,829,7782,6011,0.8789514263685430,0.10652788486250300,0.7724235415060400
Texas,48181,Grayson County,44163,14506,59439,29657,0.7429970221571700,0.24404852033176900,0.49894850182540100
Texas,48183,Gregg County,32493,14796,47982,17697,0.6771914467925470,0.30836563711391800,0.36882580967862900
Texas,48185,Grimes County,9432,2833,12413,6599,0.75984854587932,0.22822847015226000,0.5316200757270600
Texas,48187,Guadalupe County,47553,28805,77592,18748,0.6128595731518710,0.3712367254356120,0.24162284771625900
Texas,48189,Hale County,7177,2279,9584,4898,0.7488522537562600,0.23779215358931600,0.5110601001669450
Texas,48191,Hall County,995,168,1168,827,0.8518835616438360,0.14383561643835600,0.7080479452054790
Texas,48193,Hamilton County,3616,641,4349,2975,0.8314555070131060,0.14739020464474600,0.6840653023683610
Texas,48195,Hansford County,1849,166,2047,1683,0.9032730825598440,0.0810942843185149,0.8221787982413290
Texas,48197,Hardeman County,1330,241,1580,1089,0.8417721518987340,0.15253164556962000,0.6892405063291140
Texas,48199,Hardin County,23858,3474,27635,20384,0.8633254930341960,0.12571015017188300,0.7376153428623120
Texas,48201,Harris County,700630,918193,1640818,-217563,0.4270004351488100,0.5595946655875300,-0.1325942304387200
Texas,48203,Harrison County,21466,7908,29710,13558,0.7225176708179060,0.2661730057219790,0.4563446650959270
Texas,48205,Hartley County,1868,195,2078,1673,0.8989412897016360,0.09384023099133780,0.8051010587102980
Texas,48207,Haskell County,1840,353,2214,1487,0.8310749774164410,0.15943992773261100,0.6716350496838300
Texas,48209,Hays County,47680,59524,109357,-11844,0.43600318223799100,0.5443090062821770,-0.10830582404418600
Texas,48211,Hemphill County,1486,206,1720,1280,0.8639534883720930,0.11976744186046500,0.7441860465116280
Texas,48213,Henderson County,28911,7060,36310,21851,0.7962269347287250,0.19443679427155100,0.6017901404571740
Texas,48215,Hidalgo County,90527,128199,220884,-37672,0.40983955379294100,0.5803906122670720,-0.17055105847413100
Texas,48217,Hill County,11926,2860,14931,9066,0.7987408746902420,0.19154778648449500,0.6071930882057470
Texas,48219,Hockley County,6536,1482,8095,5054,0.8074119827053740,0.18307597282273000,0.6243360098826440
Texas,48221,Hood County,26496,5648,32541,20848,0.8142343505116620,0.1735656556344300,0.6406686948772320
Texas,48223,Hopkins County,12719,3046,15939,9673,0.797979797979798,0.19110358240793000,0.6068762155718680
Texas,48225,Houston County,7060,2314,9437,4746,0.7481191056479810,0.24520504397584000,0.5029140616721420
Texas,48227,Howard County,8054,2069,10240,5985,0.7865234375,0.20205078125,0.58447265625
Texas,48229,Hudspeth County,779,371,1165,408,0.6686695278969960,0.3184549356223180,0.35021459227467800
Texas,48231,Hunt County,29163,8906,38574,20257,0.7560273759527140,0.2308809042360140,0.5251464717167000
Texas,48233,Hutchinson County,7681,965,8771,6716,0.8757268270436670,0.1100216622962030,0.7657051647474630
Texas,48235,Irion County,759,120,889,639,0.8537682789651290,0.13498312710911100,0.718785151856018
Texas,48237,Jack County,3418,331,3782,3087,0.9037546271813860,0.08751983077736650,0.8162347964040190
Texas,48239,Jackson County,5231,1033,6340,4198,0.8250788643533120,0.16293375394321800,0.6621451104100950
Texas,48241,Jasper County,12542,2954,15608,9588,0.8035622757560230,0.18926191696565900,0.6143003587903640
Texas,48243,Jeff Davis County,784,501,1305,283,0.6007662835249040,0.3839080459770120,0.21685823754789300
Texas,48245,Jefferson County,47570,46073,94739,1497,0.5021163406833510,0.48631503393533800,0.015801306748012900
Texas,48247,Jim Hogg County,833,1197,2036,-364,0.40913555992141500,0.5879174852652260,-0.17878192534381100
Texas,48249,Jim Wells County,7453,6119,13669,1334,0.5452483722291320,0.44765527836710800,0.09759309386202350
Texas,48251,Johnson County,54628,16464,72005,38164,0.7586695368377200,0.2286507881397130,0.5300187486980070
Texas,48253,Jones County,5660,999,6741,4661,0.8396380358997180,0.14819759679572800,0.6914404391039910
Texas,48255,Karnes County,3968,1234,5249,2734,0.7559535149552300,0.23509239855210500,0.5208611164031240
Texas,48257,Kaufman County,37624,18405,56703,19219,0.6635275029539880,0.32458600074070200,0.3389415022132870
Texas,48259,Kendall County,20083,6020,26438,14063,0.7596262954837730,0.22770254936076900,0.5319237461230050
Texas,48261,Kenedy County,127,65,194,62,0.654639175257732,0.33505154639175300,0.3195876288659790
Texas,48263,Kent County,411,47,462,364,0.8896103896103900,0.10173160173160200,0.7878787878787880
Texas,48265,Kerr County,20879,6524,27745,14355,0.7525319877455400,0.23514146693097900,0.5173905208145610
Texas,48267,Kimble County,1987,284,2292,1703,0.8669284467713790,0.12390924956370000,0.7430191972076790
Texas,48269,King County,151,8,159,143,0.949685534591195,0.050314465408805000,0.89937106918239
Texas,48271,Kinney County,1144,446,1603,698,0.7136618839675610,0.27822832189644400,0.43543356207111700
Texas,48273,Kleberg County,5504,5314,10944,190,0.5029239766081870,0.485562865497076,0.017361111111111100
Texas,48275,Knox County,1180,265,1456,915,0.8104395604395600,0.1820054945054950,0.6284340659340660
Texas,48277,Lamar County,16760,4458,21418,12302,0.7825193762256050,0.2081426837239710,0.5743766925016340
Texas,48279,Lamb County,3521,840,4408,2681,0.7987749546279490,0.19056261343012700,0.6082123411978220
Texas,48281,Lampasas County,8086,2144,10399,5942,0.7775747668045000,0.20617367054524500,0.5714010962592560
Texas,48283,La Salle County,1335,1052,2406,283,0.5548628428927680,0.4372402327514550,0.11762261014131300
Texas,48285,Lavaca County,8804,1333,10197,7471,0.8633911934882810,0.13072472295773300,0.7326664705305480
Texas,48287,Lee County,6255,1750,8086,4505,0.7735592381894630,0.21642344793470200,0.5571357902547610
Texas,48289,Leon County,7523,1072,8674,6451,0.8673045884251790,0.1235877334563060,0.7437168549688720
Texas,48291,Liberty County,23302,5785,29334,17517,0.7943683098111410,0.19721142701302200,0.5971568827981180
Texas,48293,Limestone County,6789,2213,9095,4576,0.7464540956569540,0.2433205057724020,0.503133589884552
Texas,48295,Lipscomb County,1205,131,1353,1074,0.8906134515890610,0.09682187730968220,0.7937915742793790
Texas,48297,Live Oak County,4199,819,5054,3380,0.8308270676691730,0.16204986149584500,0.668777206173328
Texas,48299,Llano County,10079,2465,12660,7614,0.796129541864139,0.19470774091627200,0.6014218009478670
Texas,48301,Loving County,60,4,66,56,0.9090909090909090,0.06060606060606060,0.8484848484848480
Texas,48303,Lubbock County,78861,40017,120771,38844,0.6529796060312490,0.33134610129915300,0.32163350473209600
Texas,48305,Lynn County,1853,428,2293,1425,0.8081116441343220,0.18665503706934100,0.6214566070649800
Texas,48307,McCulloch County,2904,490,3436,2414,0.8451688009313160,0.14260768335273600,0.7025611175785800
Texas,48309,McLennan County,59543,36688,97771,22855,0.6090047150995690,0.3752441930633830,0.23376052203618700
Texas,48311,McMullen County,460,53,516,407,0.8914728682170540,0.10271317829457400,0.7887596899224810
Texas,48313,Madison County,4169,1088,5297,3081,0.7870492731734940,0.2053992826128000,0.5816499905606950
Texas,48315,Marion County,3470,1339,4864,2131,0.7134046052631580,0.2752878289473680,0.43811677631578900
Texas,48317,Martin County,1857,288,2160,1569,0.8597222222222220,0.13333333333333300,0.726388888888889
Texas,48319,Mason County,1991,457,2474,1534,0.8047696038803560,0.1847210994341150,0.6200485044462410
Texas,48321,Matagorda County,9845,3733,13726,6112,0.7172519306425760,0.27196561270581400,0.4452863179367620
Texas,48323,Maverick County,6881,8332,15346,-1451,0.44839046005473700,0.5429427863938490,-0.09455232633911120
Texas,48325,Medina County,15642,6773,22644,8869,0.690779014308426,0.2991079314608730,0.3916710828475530
Texas,48327,Menard County,823,197,1028,626,0.8005836575875490,0.1916342412451360,0.6089494163424130
Texas,48329,Midland County,45624,12329,58856,33295,0.7751801005844770,0.20947736849259200,0.5657027320918850
Texas,48331,Milam County,7984,2496,10576,5488,0.7549167927382750,0.23600605143721600,0.5189107413010590
Texas,48333,Mills County,2217,271,2505,1946,0.8850299401197600,0.10818363273453100,0.7768463073852300
Texas,48335,Mitchell County,2170,397,2579,1773,0.8414113997673520,0.15393563396665400,0.6874757658006980
Texas,48337,Montague County,8615,1097,9814,7518,0.8778275932341550,0.11177909109435500,0.7660485021398000
Texas,48339,Montgomery County,193382,74377,271451,119005,0.7124011331695220,0.2739978854378880,0.43840324773163500
Texas,48341,Moore County,4359,1062,5508,3297,0.7913943355119830,0.19281045751634000,0.5985838779956430
Texas,48343,Morris County,3872,1669,5587,2203,0.6930374082691960,0.29872919276892800,0.3943082155002690
Texas,48345,Motley County,604,46,652,558,0.9263803680981600,0.0705521472392638,0.8558282208588960
Texas,48347,Nacogdoches County,17378,9000,26763,8378,0.6493292979112960,0.33628516982401100,0.3130441280872850
Texas,48349,Navarro County,13800,5101,19121,8699,0.7217195753360180,0.2667747502745670,0.45494482506145100
Texas,48351,Newton County,4882,1173,6094,3709,0.8011158516573680,0.19248441089596300,0.6086314407614050
Texas,48353,Nolan County,4131,1162,5356,2969,0.7712845407020170,0.2169529499626590,0.5543315907393580
Texas,48355,Nueces County,64617,60925,127314,3692,0.5075404118950000,0.4785412444821470,0.028999167412853200
Texas,48357,Ochiltree County,2812,302,3156,2510,0.8910012674271230,0.09569074778200250,0.7953105196451210
Texas,48359,Oldham County,917,81,1009,836,0.908820614469772,0.0802775024777007,0.8285431119920710
